Datum,Wochentag,isFerienZH,Ferien Desc ZH,isFerienSG,Ferien Desc SG,isFerienGR,Ferien Desc GR,Feiertag Desc,isFeiertag ZH,isFeiertag SG,isFeiertag GR,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,Schalter,Tel,Mail,Total Anfragen
07.05.2016,Samstag,1,Fruehlingsferien,0,,0,,,0,0,0,8.275,14.025,28561,1.775,1,1,0,3.7,1.7,16.6,-1,0,0,0,0,0,0,7.2,0.9,0,,,,0
08.05.2016,Sonntag,1,Fruehlingsferien,0,,0,,Muttertag,1,1,1,9.125,11.925,28561,1.825,1,1,0,4.9,1.8,16,0.6,0,0,0,0,0,0,9.1,1.5,0,,,,0
09.05.2016,Montag,0,,0,,0,,,0,0,0,10.9,7.55,28561,2.075,1,1,0,4.6,2,15.8,1.2,0,0,0,0,0,0,5.3,1,0,,,,0
10.05.2016,Dienstag,0,,0,,0,,,0,0,0,11.425,7.375,28561,2.175,1,1,0,8.3,1.4,14.8,3.6,0.08,0,0,0,0,0,9.5,2.3,0,,,,0
11.05.2016,Mittwoch,0,,0,,0,,,0,0,0,10.125,4.275,28561,1.6,4.525,1,0,3.1,2,16.4,4.3,0,0,0,0,1.13,0,5.2,1,0,,,,0
12.05.2016,Donnerstag,0,,0,,0,,,0,0,0,5.975,1.225,7140.25,1.425,38.95,1,0,1.9,1.2,13.9,4.2,1.13,0,1,1,4.25,0,2.8,0,0,,,,0
13.05.2016,Freitag,0,,0,,0,,,0,0,0,4.275,4.125,3368.025,1.275,16.45,1,0,3,0.7,7.8,0.8,27.9,0,1,1,1.16,0,2.5,0,0,,,,0
14.05.2016,Samstag,0,,0,,0,,,0,0,0,6.75,1.825,15869.3,2.225,23.525,1,0,3.3,0.7,4.6,0.8,17.17,0,0,1,2.06,0,5.3,0,0,,,,0
15.05.2016,Sonntag,0,,0,,0,,Pfingstsonntag,1,1,1,4.95,0.3,28561,3.325,1,1,0,4.5,1.4,9.6,1.9,7.15,0,0,0,0,0,8.5,1.6,0,,,,0
16.05.2016,Montag,0,,0,,0,,Pfingstmontag,1,1,1,4.1,0.95,28561,2.775,1,1,0,3.9,2.3,9.4,-0.8,2.11,0,0,0,0,0,8.4,1,0,,,,0
17.05.2016,Dienstag,0,,0,,0,,,0,0,0,5.7,0.825,28561,2.35,1,1,0,3.1,2,9,-1.8,0.62,0,0,0,0,0,7.7,0,0,,,,0
18.05.2016,Mittwoch,0,,0,,0,,,0,0,0,7.175,0.05,28561,2.15,1,1,0,4.8,1.7,11.8,-0.5,0,0,0,0,0,0,8.6,3.2,0,,,,0
19.05.2016,Donnerstag,0,,0,,0,,,0,0,0,4.575,0.575,14280.5,1.925,27.425,1,0,2.9,1.9,14.4,0.2,0,0,1,1,3.43,0,3.4,0,0,,,,0
20.05.2016,Freitag,0,,0,,0,,,0,0,0,7.875,2.225,21420.75,1.95,1,1,0,2.6,0.8,6.1,0.5,14.89,0,0,1,0,0,5.6,2.5,0,,,,0
21.05.2016,Samstag,0,,0,,0,,,0,0,0,12.025,0.2,28561,1.65,1,27.925,0,2.1,1.5,15.8,-0.4,0,0,0,0,0,0,6.2,2.1,0,,,,0
22.05.2016,Sonntag,0,,0,,0,,,0,0,0,13.375,0,28561,2.65,1,1,0,10,1.7,20.5,3.7,0,0,0,0,0,0,11,0,0,,,,0
23.05.2016,Montag,0,,0,,0,,,0,0,0,5.725,0,14280.5,2.05,44.3,1,0,5.5,2.6,19.9,4.8,0,0,0,1,4.52,0,5.9,0,0,,,,0
24.05.2016,Dienstag,0,,0,,0,,,0,0,0,5,0,14280.5,2.375,5.35,1,0,3.4,1.5,10.6,-0.3,23.71,0,0,1,0.27,0,5.1,0,0,,,,0
25.05.2016,Mittwoch,0,,0,,0,,,0,0,0,9.4,0,28561,1.675,1,1,0,2.5,1.2,9.2,-0.5,0.33,0,0,0,0,0,6.6,0,0,,,,0
26.05.2016,Donnerstag,0,,0,,0,,Fronleichnam,0,0,1,12.775,0,28561,1.6,1,1,0,2.8,1.5,18.6,1,0,0,0,0,0,0,5.7,1.6,0,,,,0
27.05.2016,Freitag,0,,0,,0,,,0,0,0,15,0,28561,1.8,1,48,0,4.1,1.4,20,4.9,0,0,0,0,0,0,8.2,1.4,0,,,,0
28.05.2016,Samstag,0,,0,,0,,,0,0,0,15.175,0,28561,1.7,1,44.15,0,3.6,1.9,22,7.6,0,0,0,0,0,0,6.6,0.6,0,,,,0
29.05.2016,Sonntag,0,,0,,0,,,0,0,0,11.825,0,28561,1.75,15.8,14.025,0,3.4,1.9,20.5,9.1,4.8,0,0,0,2.37,0,4.4,0,0,,,,0
30.05.2016,Montag,0,,0,,0,,,0,0,0,9.85,0,21420.75,1.075,1,1,0,1.9,1.2,14.8,7,5.31,0,0,1,0,0,4.8,0,0,,,,0
31.05.2016,Dienstag,0,,0,,0,,,0,0,0,10.125,0,24788.675,1.575,1,2.875,0,3.2,1.1,12.5,6,3.99,0,0,0,0,0,6.3,1,0,,,,0
01.06.2016,Mittwoch,0,,0,,0,,,0,0,0,10,0,10508.175,1.625,2.3,1,0,3.2,1.5,15.5,5,0.53,0,0,1,0.08,0,7.2,0.8,0,,,,0
02.06.2016,Donnerstag,0,,0,,0,,,0,0,0,10.85,0,28561,1.85,1,1,0,2.7,1.5,15.4,5.5,10.79,0,0,0,0,0,5.8,1.4,0,,,,0
03.06.2016,Freitag,0,,0,,0,,,0,0,0,10.65,0,21420.75,1.375,5.4,1,0,4.1,1.5,15.7,5.9,0.72,0,0,1,0.15,0,7.3,1,0,,,,0
04.06.2016,Samstag,0,,0,,0,,,0,0,0,10.675,0,14280.5,0.9,25.1,1,0,3.1,1.6,15.8,6.1,4.58,0,0,1,1.35,0,4.3,0,0,,,,0
05.06.2016,Sonntag,0,,0,,0,,,0,0,0,9.9,0,21420.75,1.8,1.9,1,0,3,1,12.9,7,9.46,0,0,1,0.07,0,4.9,0,0,,,,0
06.06.2016,Montag,0,,0,,0,,,0,0,0,12.575,0,28561,1.5,1,1,0,2.1,1.1,15.1,5.9,1.27,0,0,0,0,0,5.4,0.5,0,,,,0
07.06.2016,Dienstag,0,,0,,0,,,0,0,0,13.3,0,28561,1.525,1,1,0,2.2,1.2,15.7,7.1,11.36,0,0,0,0,0,5.4,0.6,0,,,,0
08.06.2016,Mittwoch,0,,0,,0,,,0,0,0,11.825,0,28561,1.675,9.6,1.225,0,3,1.2,19.4,7.6,3.98,0,0,0,0.73,0,5.6,0,0,,,,0
09.06.2016,Donnerstag,0,,0,,0,,,0,0,0,9.975,0,14281.375,1.925,1,1,0,4.7,1.5,16.1,7.5,0.77,0,0,1,0,0,5.5,0,0,,,,0
10.06.2016,Freitag,0,,0,,0,,,0,0,0,11.225,0,21422.575,2.2,1,1,0,2.3,1.2,9.8,3.5,0.07,0,0,1,0,0,5.5,4.2,0,,,,0
11.06.2016,Samstag,0,,0,,0,,,0,0,0,11.325,0,28561,1.525,22.975,28.325,0,2.8,1.5,20.2,1.2,0,0,0,0,1.49,0,5.1,0,0,,,,0
12.06.2016,Sonntag,0,,0,,0,,,0,0,0,11.725,0,21420.75,2,4.25,1,0,3.3,1.1,15.4,7.4,8.21,0,0,1,0.32,0,7.1,0,0,,,,0
13.06.2016,Montag,0,,0,,0,,,0,0,0,11.25,0,28561,2.125,8.4,1,0,3.6,1.5,17.7,6.2,0.02,0,0,0,0.74,0,4.9,0.9,0,,,,0
14.06.2016,Dienstag,0,,0,,0,,,0,0,0,10.2,0,17648.575,1.75,9.325,1,0,3.4,1.2,16.8,5.5,5.66,0,0,1,0.71,0,6.2,0,0,,,,0
15.06.2016,Mittwoch,0,,0,,0,,,0,0,0,10.425,0,21774.175,2.35,16.55,24.5,0,5.2,1.4,15.8,3.9,6.88,0,0,1,1.76,0,7.7,0.7,0,,,,0
16.06.2016,Donnerstag,0,,0,,0,,,0,0,0,10.1,0,28561,2.15,34.825,1,0,12,1.8,16.4,3.6,5.65,0,0,0,4.79,0,10.4,1.2,0,,,,0
17.06.2016,Freitag,0,,0,,0,,,0,0,0,7.85,0,14281.175,2.1,22.15,8.05,0,8.2,2.4,14.8,5.8,40.81,0,0,1,1.63,0,7.4,0,0,,,,0
18.06.2016,Samstag,0,,0,,0,,,0,0,0,9.925,0,28561,1.6,1,24.5,0,3.8,1.6,16.8,-0.1,22.81,0,0,0,0,0,5.3,1,0,,,,0
19.06.2016,Sonntag,0,,0,,0,,,0,0,0,8.525,0,28561,2.125,5.1,1,0,3.9,1.4,18,4.6,0.85,0,0,0,0.29,0,6.1,0,0,,,,0
20.06.2016,Montag,0,,0,,0,,"Sommeranfang, Sommersonnenwende",1,1,1,11,0,21420.75,2.325,1,1,0,3,1.7,7.8,5.2,1.62,0,0,1,0,0,6.5,0.3,0,,,,0
21.06.2016,Dienstag,0,,0,,0,,,0,0,0,14.175,0,28561,1.525,6.65,1,0,2.4,1.4,17.6,3.8,0.1,0,0,0,0.13,0,5.8,1.2,0,,,,0
22.06.2016,Mittwoch,0,,0,,0,,,0,0,0,16.45,0,28561,1.475,1,48,0,2.2,1.4,20.9,8.5,3.19,0,0,0,0,0,5.9,8,0,,,,0
23.06.2016,Donnerstag,0,,0,,0,,,0,0,0,19.475,0,28561,1.725,1,45.625,0,2.3,1.7,25.6,8.7,0,0,0,0,0,0,6.5,2.3,0,,,,0
24.06.2016,Freitag,0,,0,,0,,,0,0,0,18.375,0,28561,1.85,3.35,42.15,0,3.2,1.6,28,11.5,0,0,0,0,0,0,7.3,2,0,,,,0
25.06.2016,Samstag,0,,0,,0,,,0,0,0,17.675,0,28561,1.925,1,67.15,0,5.3,1.8,26.5,14,2.86,0,0,0,5.34,0,7.8,1.3,0,,,,0
26.06.2016,Sonntag,0,,0,,0,,,0,0,0,10.55,0,21420.75,2.45,37.925,1,0,4.1,1.7,24.7,10.3,12.15,0,0,1,7.1,0,7,0,0,,,,0
27.06.2016,Montag,0,,0,,0,,,0,0,0,11.275,0,28561,2.55,1,1,0,4.3,1.6,12.8,7.6,20.18,0,0,0,0,0,8.7,1.4,0,,,,0
28.06.2016,Dienstag,0,,0,,0,,,0,0,0,13.425,0,28561,2.3,1,1,0,2.4,1.9,16.7,6.1,0,0,0,0,0,0,6.2,2.5,0,,,,0
29.06.2016,Mittwoch,0,,0,,0,,Peter und Paul,0,0,1,16.6,0,28561,1.925,1,3.75,0,3.4,1.5,22.4,3.6,0,0,0,0,0,0,7.8,3.1,0,,,,0
30.06.2016,Donnerstag,0,,0,,0,,,0,0,0,15,0,28561,2.2,3.55,24.5,0,3.5,1.7,23.1,9.3,0,0,0,0,0.18,0,5.2,0.8,0,,,,0
01.07.2016,Freitag,0,,0,,0,,,0,0,0,16.375,0,28561,2.1,1,1,0,2.9,1.3,22.8,9.8,2.02,0,0,0,0,0,6.1,2,0,,,,0
02.07.2016,Samstag,0,,0,,1,Sommerferien,,0,0,0,14.75,0,28561,2.375,24.525,23.05,0,5.7,1.4,23.9,9.3,0,0,0,0,2.46,0,8,1.6,0,,,,0
03.07.2016,Sonntag,0,,0,,1,Sommerferien,,0,0,0,12.3,0,28561,3.95,1,1,0,3.1,1.9,23.1,8.4,9.47,0,0,0,0,0,8.9,1.8,0,,,,0
04.07.2016,Montag,0,,0,,1,Sommerferien,,0,0,0,14.875,0,28561,2.425,1,1,0,2.8,1.9,18.8,7,0,0,0,0,0,0,6.6,0,0,,,,0
05.07.2016,Dienstag,0,,0,,1,Sommerferien,,0,0,0,15.5,0,28561,2.05,1,56.6,0,3.2,1.7,23.4,5.9,0,0,0,0,0,0,6.6,0.9,0,,,,0
06.07.2016,Mittwoch,0,,0,,1,Sommerferien,,0,0,0,14.875,1.5,28561,2.225,1,1,0,3.7,1.7,21.1,10.3,4.08,0,0,0,0,0,7.1,1.6,0,,,,0
07.07.2016,Donnerstag,0,,0,,1,Sommerferien,,0,0,0,15.075,7.5,28561,2.275,1,1,0,2.9,1.7,20.7,8.7,0,0,0,0,0,0,6,0,0,,,,0
08.07.2016,Freitag,0,,0,,1,Sommerferien,,0,0,0,17.325,7.425,28561,1.775,1,12.575,0,3.8,1.6,24.1,6,0,0,0,0,0,0,7.4,0,0,,,,0
09.07.2016,Samstag,0,,0,,1,Sommerferien,,0,0,0,17.225,5.575,28561,1.775,1,1,0,2.9,1.8,24.7,11.4,0.18,0,0,0,0,0,6.3,0,0,,,,0
10.07.2016,Sonntag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,19.45,6.875,28561,1.95,1,48,0,3,1.6,23.3,10.9,0,0,0,0,0,0,6.4,2.6,0,,,,0
11.07.2016,Montag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,18.575,7.175,28561,2.2,24.525,75.775,0,4,1.8,27.5,11.6,0,0,0,0,2.51,0,7.2,0.8,0,,,,0
12.07.2016,Dienstag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,14.375,8.325,21422.575,1.775,27.425,30.225,0,3.7,1.8,25.9,13.6,12.08,0,0,1,2.15,0,5.8,0.9,0,,,,0
13.07.2016,Mittwoch,0,,1,Sommerferien,1,Sommerferien,,0,0,0,7.575,10.05,7140.25,2.525,24.525,1,0,2.4,1.5,22.6,9,13.12,0,1,1,5.67,0,6.3,0,0,,,,0
14.07.2016,Donnerstag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,6.925,10.95,0,2.3,7.575,1,0,4.8,1.4,11.4,0.8,23.31,0,0,1,1.59,0,6.5,0,0,,,,0
15.07.2016,Freitag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,7.775,10.825,14281.2,2.075,1,1,0,4.8,1.8,10.8,2.7,0.31,0,0,1,0,0,7.4,0.4,0,,,,0
16.07.2016,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,10.5,10.225,28561,2.05,1,1,0,4.6,1.9,12.5,2.6,0,0,0,0,0,0,6.8,1.6,0,,,,0
17.07.2016,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,12.925,11.525,28561,2.35,1,1,0,3.7,1.7,16.2,2.4,0,0,0,0,0,0,6.1,1.9,0,,,,0
18.07.2016,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16,13.425,25224,2.45,1,24.5,0,7,1.6,22.1,2.9,0,0,0,0,0,0,13.1,2.2,0,,,,0
19.07.2016,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,17.125,12.3,24092.5,2,1,1,0,5.9,3.1,20.6,9.8,0,0,0,0,0,0,11.5,6,0,,,,0
20.07.2016,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,18.075,13.325,24133.75,1.625,1,1,0,6.3,2.6,22.2,11.7,0,0,0,0,0,0,10.8,2.4,0,,,,0
21.07.2016,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16.5,15.05,24125,2.325,36.25,29.675,0,9.2,2.4,22.7,13.2,0,0,0,0,5.21,0,14,1.5,0,,,,0
22.07.2016,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,15.125,15.95,23875,1.25,20.975,28.8,0,2.5,2.7,22.2,12.9,11.42,0,0,0,9.26,0,6.9,1,0,,,,0
23.07.2016,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,15.4,16.575,24150,1.25,2.425,33.4,0,3.8,2.2,21.9,12.7,11.65,0,0,0,0.24,0,11.2,0.4,0,,,,0
24.07.2016,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.975,20.3,24175,2.35,1,39.05,0,8.1,2.6,21.5,11.9,0.33,0,0,0,0,0,12.1,0,0,,,,0
25.07.2016,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,15.65,26.125,24100,2.6,1,7.525,0,9.8,2.7,21.3,9.4,2.72,0,0,0,0,0,15.2,1.6,0,,,,0
26.07.2016,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16,24,23850,2.575,1,10.425,0,9,4.1,19.6,10.9,0,0,0,0,0,0,14.9,3.8,0,,,,0
27.07.2016,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.65,19.95,24075,2.075,1,24.5,0,8.4,3.6,19.3,10.9,3.07,0,0,0,0,0,14.1,0,0,,,,0
28.07.2016,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.525,23.125,24175,2.1,1,1,0,8.2,4,19.4,10.5,16.67,0,0,0,0,0,16.1,0,0,,,,0
29.07.2016,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16.1,27.225,24100,1.75,1,3.525,0,6.4,3.6,18.3,9.1,0,0,0,0,0,0,10.2,2.4,0,,,,0
30.07.2016,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16.975,22.45,24075,1.85,1,36.4,0,3.3,2.8,21.1,10.2,0,0,0,0,0.08,0,6.3,1.8,0,,,,0
31.07.2016,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.675,21.425,24150,1.2,24.975,47.1,0,7.6,2.1,22.6,12.6,2.47,0,0,0,5.57,0,13.4,0,0,,,,0
01.08.2016,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,Nationalfeiertag,1,1,1,12.125,19.775,22925,3.4,23.8,1,0,10,3.8,20.7,8,18.1,0,0,0,2.56,0,25.4,2.5,0,,,,0
02.08.2016,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.325,21.975,24100,1.975,1,1,0,7.5,5.7,15.3,7.4,0.03,0,0,0,0,0,13.1,0.9,0,,,,0
03.08.2016,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16.75,23.125,24175,2.35,1,1,0,6.8,2.9,18.7,8.3,0,0,0,0,0,0,11,1.9,0,,,,0
04.08.2016,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,18.3,23.775,24150,1.65,1,1,0,9,2.6,22.6,10.2,0.31,0,0,0,0,0,13.4,0,0,,,,0
05.08.2016,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,9.95,23.05,14650,2.475,43.725,1,0,13.4,2.9,22.6,10.4,23.86,0,0,0,10.47,0,23.1,0,0,,,,0
06.08.2016,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,10.675,21.325,24050,2.9,1,1,0,11.2,6.8,12.2,5.1,20.51,0,0,0,0.14,0,23,1.9,0,,,,0
07.08.2016,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,12.475,13.8,24050,2.425,1,1,0,8.4,6.4,15.7,4.9,0,0,0,0,0,0,16.7,1.6,0,,,,0
08.08.2016,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.5,9.875,24108.75,2.2,1,1,0,7.7,3.3,18.1,7,0,0,0,0,0,0,13.7,0,0,,,,0
09.08.2016,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,12.075,9.8,24150,2.475,11.275,1,0,10.5,3.2,19.9,9,0,0,0,0,2.53,0,16.7,0,0,,,,0
10.08.2016,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,8.5,14.95,21775,4.3,24.525,1,0,11,5.1,17.1,4.1,18.01,0,0,0,1.12,0,33.7,2.8,0,,,,0
11.08.2016,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,8.525,9.875,24075,2.7,1,1,0,7.8,7.6,11.6,2.6,1.95,0,0,0,0,0,20.3,1.6,0,,,,0
12.08.2016,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,9.825,11.05,24125,1.9,1,1,0,8.7,4.5,12.1,1.9,0,0,0,0,0,0,16.9,2.2,0,,,,0
13.08.2016,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.425,10.825,24133.75,2.475,1,1,0,6.2,3.6,15.1,4.8,0,0,0,0,0,0,11.6,4.1,0,,,,0
14.08.2016,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,15.7,6.75,18094.25,2.4,1,41.5,0,7.1,2.8,20.9,6.1,0,0,0,1,0,0,11.9,1.5,0,,,,0
15.08.2016,Montag,1,Sommerferien,0,,1,Sommerferien,Mariä Himmelfahrt,0,0,1,15.725,8.05,24075,2.025,1.375,43.975,0,5.6,2.9,21.6,10.2,32.65,0,0,0,0,0,9.4,2.1,0,,,,0
16.08.2016,Dienstag,1,Sommerferien,0,,1,Sommerferien,,0,0,0,14.925,8.575,13394,2.075,1,17.075,0,7.2,2.5,20.7,11.9,1.04,0,0,1,0,0,13.4,2.5,0,,,,0
17.08.2016,Mittwoch,1,Sommerferien,0,,1,Sommerferien,,0,0,0,13.125,7.3,24125,1.9,7.975,24.375,0,7.8,2.9,19.7,11.5,0,0,0,0,0.6,0,14,1.3,0,,,,0
18.08.2016,Donnerstag,1,Sommerferien,0,,1,Sommerferien,,0,0,0,13.95,8.125,24125,1.675,17.225,1,0,4.8,3.1,18.1,10.8,3.44,0,0,0,1.42,0,8,0,0,,,,0
19.08.2016,Freitag,1,Sommerferien,0,,1,Sommerferien,,0,0,0,14.8,9.325,24175,1.15,1,1,0,4.3,2.1,18.8,9.6,12.54,0,0,0,3.16,0,7.2,2.1,0,,,,0
20.08.2016,Samstag,1,Sommerferien,0,,1,Sommerferien,,0,0,0,14.175,11.25,19425,1.05,23.625,20.15,0,7.1,1.9,20.7,8.6,1.47,0,0,0,4.22,0,9.4,0,0,,,,0
21.08.2016,Sonntag,1,Sommerferien,0,,1,Sommerferien,,0,0,0,11.125,11.95,24200,4.15,1,1,0,11.2,3.2,21.1,7.6,11.38,0,0,0,0,0,26,6.2,0,,,,0
22.08.2016,Montag,0,,0,,0,,,0,0,0,11.275,8.475,24125,2.975,1,1,0,8.2,7,14.2,5.1,0.02,0,0,0,0,0,20.3,1.9,0,,,,0
23.08.2016,Dienstag,0,,0,,0,,,0,0,0,13.875,9.125,24133.75,2.125,1,1,0,7.7,4.2,15.3,4.7,0,0,0,0,0,0,12.2,1,0,,,,0
24.08.2016,Mittwoch,0,,0,,0,,,0,0,0,16.225,8.825,24175,2.4,1,1,0,6.5,2.8,20.7,7.2,0,0,0,0,0,0,10,1.1,0,,,,0
25.08.2016,Donnerstag,0,,0,,0,,,0,0,0,18.5,4.75,24075,2.15,1,26.075,0,6.2,2.7,23.8,11.6,0,0,0,0,0,0,11.9,3.7,0,,,,0
26.08.2016,Freitag,0,,0,,0,,,0,0,0,18.75,6.45,24100,2.225,1,1,0,7.6,2.8,23.9,13.7,0,0,0,0,0,0,12.8,2.3,0,,,,0
27.08.2016,Samstag,0,,0,,0,,,0,0,0,18.8,8.225,24075,1.825,1,55.475,0,4.8,2.9,23.4,14.7,0,0,0,0,0,0,9.3,0,0,,,,0
28.08.2016,Sonntag,0,,0,,0,,,0,0,0,17.9,6.775,18085.25,2.025,1,33.5,0,6,2.4,23.8,14.2,0,0,0,1,0,0,11.9,1.3,0,,,,0
29.08.2016,Montag,0,,0,,0,,,0,0,0,14.325,9.725,24150,2.525,1,24.5,0,9,2.7,21.9,13.8,9.5,0,0,0,0,0,16.3,1.4,0,,,,0
30.08.2016,Dienstag,0,,0,,0,,,0,0,0,14.55,12.575,24150,1.075,1,19.625,0,3.6,4.4,18.3,9.2,4.68,0,0,0,0,0,4.8,2.4,0,,,,0
31.08.2016,Mittwoch,0,,0,,0,,,0,0,0,15.8,8.375,24150,1.375,1,15.075,0,8.2,1.7,19.8,9,0.08,0,0,0,0,0,12.5,2.8,0,,,,0
01.09.2016,Donnerstag,0,,0,,0,,,0,0,0,15.15,8.175,24050,2.225,1,1,0,8.5,3.1,20.3,11,0.15,0,0,0,0,0,14.6,0,0,,,,0
02.09.2016,Freitag,0,,0,,0,,,0,0,0,15.05,8.95,24075,2.425,1,1,0,5.8,3.5,18.1,10.9,0.02,0,0,0,0,0,10,3.3,0,,,,0
03.09.2016,Samstag,0,,0,,0,,,0,0,0,15.2,9,24083.75,1.55,1,29.3,0,4.9,2.4,19.8,10.4,0,0,0,0,0,0,9.5,0,0,,,,0
04.09.2016,Sonntag,0,,0,,0,,,0,0,0,14.65,7.325,23975,1.525,1,23.65,0,5,2.3,19.6,11.2,0,0,0,0,0,0,9.1,0,0,,,,0
05.09.2016,Montag,0,,0,,0,,,0,0,0,10.85,2.05,19675,3.65,9.225,1,0,11.6,2.9,20.9,8.4,2.81,0,0,0,1.9,0,25.7,1.2,0,,,,0
06.09.2016,Dienstag,0,,0,,0,,,0,0,0,10.85,7.325,24100,3.2,1,1,0,11,6.9,12.6,5.7,16.03,0,0,0,0,0,25.3,1.5,0,,,,0
07.09.2016,Mittwoch,0,,0,,0,,,0,0,0,13.25,7.425,24125,1.925,1,1,0,3.7,5.7,14.3,5.2,0,0,0,0,0,0,9.9,1.7,0,,,,0
08.09.2016,Donnerstag,0,,0,,0,,Genfer Bettag *,0,0,0,14.5,8.3,24075,1.7,1,1,0,9.3,2.9,21.1,6.9,0,0,0,0,0,0,17.6,0,0,,,,0
09.09.2016,Freitag,0,,0,,0,,,0,0,0,14.8,6.775,24100,2.1,1,1,0,4.2,4.1,18.7,10,0,0,0,0,0,0,8.4,2.3,0,,,,0
10.09.2016,Samstag,0,,0,,0,,,0,0,0,14.925,8.225,24075,1.725,22.275,16.925,0,5.7,2.4,19,10.2,0,0,0,0,1.93,0,9.5,0,0,,,,0
11.09.2016,Sonntag,0,,0,,0,,,0,0,0,14,6.2,24100,1.825,1,21.85,0,7,2.3,19.3,12.1,10.51,0,0,0,0,0,8.2,2.6,0,,,,0
12.09.2016,Montag,0,,0,,0,,Knabenschiessen *,1,0,0,15.35,6,24100,1.475,1,46.75,0,2.8,2.4,18.4,10.3,2.53,0,0,0,0,0,9,1.3,0,,,,0
13.09.2016,Dienstag,0,,0,,0,,,0,0,0,15.125,6.375,24133.75,1.5,1,30.425,0,2.2,2,21,10.3,0,0,0,0,0,0,7.2,1.3,0,,,,0
14.09.2016,Mittwoch,0,,0,,0,,,0,0,0,15.275,7.5,24025,1.575,1,15.25,0,3.7,2,20.7,10.9,0,0,0,0,0.12,0,9,0,0,,,,0
15.09.2016,Donnerstag,0,,0,,0,,,0,0,0,13.55,6.7,24200,2.375,1,1,0,14.7,2.6,20.3,10.6,0.12,0,0,0,0,0,20.8,0.9,0,,,,0
16.09.2016,Freitag,0,,0,,0,,,0,0,0,11.4,8.8,20525,1.55,1,1,0,4.6,5.2,17.5,9.9,1.62,0,0,0,0,0,11,0,0,,,,0
17.09.2016,Samstag,0,,0,,0,,,0,0,0,9.525,8.625,20150,2.9,14.775,1,0,8.7,3.2,16.7,3,1.68,0,0,0,0.64,0,23.4,1.7,0,,,,0
18.09.2016,Sonntag,0,,0,,0,,"Eidg. Dank-, Buss- und Bettag",1,1,1,9.05,5.8,24150,2.175,1,1,0,8.7,4.8,11.9,3.5,0.09,0,0,0,0,0,14.6,0,0,,,,0
